-59319635968,-10099441664,0,0,0,0,118953287680,0,0,42094661632,0,0,0,-21783470080
59319635968,10099441664,0,0,0,0,-118953287680,0,0,-42094661632,0,0,0,21783470080
59319635968,10099441664,0,0,0,0,-118953287680,0,0,-42094661632,0,0,0,21783470080
59319635968,10099441664,0,0,0,0,-118953287680,0,0,-42094661632,0,0,0,21783470080
-59319635968,-10099441664,0,0,0,0,118953287680,0,0,42094661632,0,0,0,-21783470080
-59319635968,-10099441664,0,0,0,0,118953287680,0,0,42094661632,0,0,0,-21783470080
59319635968,10099441664,0,0,0,0,-118953287680,0,0,-42094661632,0,0,0,21783470080
-59319635968,-10099441664,0,0,0,0,118953287680,0,0,42094661632,0,0,0,-21783470080
59319635968,10099441664,0,0,0,0,-118953287680,0,0,-42094661632,0,0,0,21783470080
59319635968,10099441664,0,0,0,0,-118953287680,0,0,-42094661632,0,0,0,21783470080
-59319635968,-10099441664,0,0,0,0,118953287680,0,0,42094661632,0,0,0,-21783470080
-59319635968,-10099441664,0,0,0,0,118953287680,0,0,42094661632,0,0,0,-21783470080
59319635968,10099441664,0,0,0,0,-118953287680,0,0,-42094661632,0,0,0,21783470080
59319635968,10099441664,0,0,0,0,-118953287680,0,0,-42094661632,0,0,0,21783470080
0,-47166423040,0,0,0,125362307072,0,81790435328,-60017717248,145316347904,-59945848832,59054817280,0,0
0,-18120151040,0,0,0,48161038336,0,31421822976,-23057293312,55826874368,-23029682176,22687371264,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4302124544,0,0,0,11434494976,0,7460235264,-5474311168,13254535168,-5467756032,5386483712,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4090990592,0,0,0,10873328640,0,7094112256,-5205650432,12604046336,-5199416832,5122132992,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-42260963328,0,0,0,112324222976,0,73283960832,-53775679488,130202976256,-53711286272,52912922624,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178658295808,-144089759744,0,0,0,0,0,30028861440,0,5421386752,0,0,119250264064
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,192482328576,-155238989824,0,0,0,0,0,32352403456,0,5840877056,0,0,128477487104
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13529680896,-10911826944,0,0,0,0,0,2274066944,0,410558208,0,0,9030748160
0,78145298432,-63024992256,0,0,0,0,0,13134651392,0,2371319552,0,0,52160176128
0,77942931456,-62861783040,0,0,0,0,0,13100638208,0,2365178624,0,0,52025102336
0,18470748160,-14896849920,0,0,0,0,0,3104560896,0,560494912,0,0,12328796160
0,215281418240,-173626687488,0,0,0,0,0,36184473600,0,6532715520,0,0,143695347712
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-61687889920,0,-165191794688,-33115465728,38776623104,155588640768,0,55444254720,0,-103170039808,0
0,0,0,-53996457984,0,-144595206144,-28986531840,33941837824,136189386752,0,48531300352,0,-90306494464,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-78924767232,0,-211349831680,-42368618496,49611620352,199063355392,0,70936535040,0,-131997908992,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-102788653056,0,-275254083584,-55179296768,64612311040,259252633600,0,92385075200,0,-171909120000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-63381725184,0,-169727672320,-34024757248,39841357824,159860817920,0,56966651904,0,-106002907136,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
69888245760,44610125824,-7861671936,0,43542097920,0,0,0,0,0,46786633728,-123915264000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591541504,2292504576,-404009632,0,2237618944,0,0,0,0,0,2404355072,-6367978496,0,0
63916658688,40798425088,-7189933568,0,39821651968,0,0,0,0,0,42788962304,-113327357952,0,0
101222735872,64611139584,-11386464256,0,63064260608,0,0,0,0,0,67763490816,-179472859136,0,0
92691963904,59165888512,-10426844160,0,57749377024,0,0,0,0,0,62052569088,-164347379712,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
222805557248,142218248192,-25063217152,0,138813341696,0,0,0,0,0,149157019648,-395045142528,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
36883529728,23543001088,-4148998912,0,22979348480,0,0,0,0,0,24691654656,-65396301824,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
129249886208,-125256392704,0,26733764608,-13768122368,-134856114176,0,0,0,-56431312896,-19543906304,0,-38145359872,0
25663168512,-24870240256,0,5308113408,-2733724928,-26776309760,0,0,0,-11204700160,-3880534016,0,-7573939200,0
224175210496,-217248759808,0,46367907840,-23879878656,-233898819584,0,0,0,-97876303872,-33897586688,0,-66160549888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
83293372416,-80719814656,0,17228218368,-8872682496,-86906224640,0,0,0,-36366409728,-12594810880,0,-24582268928,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
78562459648,-76135079936,0,16249687040,-8368730624,-81970110464,0,0,0,-34300862464,-11879448576,0,-23186040832,0
16481611776,-15972371456,0,3409020416,-1755675392,-17196503040,0,0,0,-7195975168,-2492188416,0,-4864197632,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
187735539712,-171739086848,0,0,0,0,0,89289162752,0,357419745280,51421265920,0,-24390955008,0
15148128256,-13857395712,0,0,0,0,0,7204622336,0,28839718912,4149112576,0,-1968073216,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
93095419904,-85163008000,0,0,0,0,0,44277243904,0,177239441408,25499082752,0,-12095131648,0
151296851968,-138405232640,0,0,0,0,0,71958503424,0,288046055424,41440608256,0,-19656769536,0
2792734976,-2554773504,0,0,0,0,0,1328256640,0,5316940288,764937536,0,-362837376,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
48076357632,-43979898880,0,0,0,0,0,22865664000,0,91530035200,13168242688,0,-6246170624,0
39065100288,-35736465408,0,0,0,0,0,18579806208,0,74373971968,10700035072,0,-5075410944,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
58075897856,-53127401472,0,0,0,0,0,27621558272,0,110567628800,15907142656,0,-7545329664,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1985342976,0,0,0,-93331988480,46566113280,90721755136,0,0,0,33179074560,40732176384,76868501504,188033089536
-749712.5,0,0,0,-35244368,17584466,34258680,0,0,0,12529204,15381435,29027366,71005744
