59319635968,10099441664,0,-0,-0,-0,-118953287680,0,-0,-42094661632,-0,-0,-0,21783470080
-0,-9078450176,-0,-0,-0,24129357824,0,15742775296,-11552028672,27970050048,-11538195456,11366691840,0,-0
-0,17829337088,-14379543552,0,0,-0,0,0,2996752384,0,541031296,0,-0,11900667904
0,0,-0,-3309924864,0,-8863529984,-1776843264,2080598272,8348262912,0,2974916608,0,-5535691264,0
2543872768,1623770624,-286158176,-0,1584895360,0,-0,0,-0,0,1702993792,-4510410752,0,0
1203461376,-1166277504,0,248921328,-128196656,-1255661696,-0,0,0,-525438816,-181975696,-0,-355176064,-0
377280640,-345133536,-0,-0,0,0,0,179438976,-0,718284672,103338176,0,-49017012,0
-2351411.75,-0,-0,0,-110541064,55152236,107449544,-0,-0,-0,39296820,48242608,91041952,222703696
-23833628,-0,-0,42012424,9482222,-0,49568164,0,0,65940420,-28366760,0,-0,36356832
25214714,0,0,43530216,14285277,0,0,-0,27349130,0,-0,15337764,-0,-0
-4398291,18133566,301823.96875,0,-2745566.25,3477614.5,8042085,7317324,-0,-0,-0,14333072,-6761906,-5756219.5
0,-1433437,-1174252.125,-998697.5,-2927425.5,0,-1383853.5,2429666,-2541173.25,947170,-0,5821891.5,-0,3072894.5
0,-43480.73046875,-0,-824263.4375,-1052952.125,-323500.125,-0,-48135.08203125,-0,468604.9375,0,132445.296875,952340,2368784.5
0,675069.75,0,-62784.8359375,111912.4609375,0,-0,0,446498.1875,-227206.6875,0,-161419.015625,-0,593977.5
-141265.78125,209663.84375,0,370865.4375,-0,0,72510.515625,205124.265625,-55249.83984375,8496.3017578125,0,0,134099.71875,-0
-61481.4375,-2988.82080078125,-0,51648.6796875,0,0,0,54299.5703125,-16764.259765625,54990.67578125,-0,58728.98828125,-31001.01953125,50706.7109375
7560.7568359375,-0,0,-0,998.89190673828125,8527.056640625,-0,-0,19717.00390625,15614.318359375,12183.4462890625,9946.3466796875,-12497.109375,-16000.708984375
7298.3271484375,2504.389892578125,-3154.54638671875,-0,-1322.37890625,12311.9794921875,-0,0,-2150.753662109375,-0,0,-0,6893.5478515625,-0
0,-0,-0,2465.59326171875,-0,-2573.0302734375,0,-0,0,-583.60662841796875,0,-0,0,4903.6943359375
0,-0,-0,-0,89.246795654296875,-0,1057.2445068359375,0,0,-0,0,255.63655090332031,3082.513427734375,0
21.195310592651367,35.521694183349609,-0,0,-205.58552551269531,611.0574951171875,-0,0,0,98.114959716796875,527.30120849609375,-637.12841796875,-0,824.21380615234375
110.96176910400391,25.366548538208008,106.60841369628906,244.52322387695312,127.55670928955078,-127.21170043945312,-0,-0,39.842685699462891,131.32557678222656,235.79232788085938,-94.135574340820312,0,-5.8234930038452148
-0,0,-21.00358772277832,-0,87.067909240722656,0,0,0,0,-0,14.670587539672852,68.544349670410156,0,-0
-51.120441436767578,-0,-2.8397500514984131,38.591140747070312,-0,99.592521667480469,23.092767715454102,0,-0,-7.4541525840759277,31.228479385375977,-42.883365631103516,-0,-19.346281051635742
-3.9059443473815918,0,0,38.380397796630859,19.411951065063477,-21.557554244995117,0,0,-0,-0,39.855411529541016,0,-0,-0
-1.3847085237503052,-6.6956720352172852,0,0,-0,3.9933884143829346,3.786808967590332,-0,0,22.043584823608398,0,7.1651949882507324,3.6203229427337646,0
1.4103655815124512,-0,-0,0,0,5.5076255798339844,2.7529146671295166,-0,-0,0.95085126161575317,2.2895731925964355,0,2.8531782627105713,-1.327062726020813
0.19323913753032684,0,1.3303357362747192,0,0,1.0174505710601807,-1.0423799753189087,1.4750022888183594,-0,0,-0,1.2334208488464355,0,0
0,0,1,-1
