7944940544,57644199936,-12801548288,19517683712,26128717824,0,0,0,-91754823680,0,0,0,0,0
-7944940544,-57644199936,12801548288,-19517683712,-26128717824,0,0,0,91754823680,0,0,0,0,0
-7944940544,-57644199936,12801548288,-19517683712,-26128717824,0,0,0,91754823680,0,0,0,0,0
-7944940544,-57644199936,12801548288,-19517683712,-26128717824,0,0,0,91754823680,0,0,0,0,0
7944940544,57644199936,-12801548288,19517683712,26128717824,0,0,0,-91754823680,0,0,0,0,0
7944940544,57644199936,-12801548288,19517683712,26128717824,0,0,0,-91754823680,0,0,0,0,0
-7944940544,-57644199936,12801548288,-19517683712,-26128717824,0,0,0,91754823680,0,0,0,0,0
7944940544,57644199936,-12801548288,19517683712,26128717824,0,0,0,-91754823680,0,0,0,0,0
-7944940544,-57644199936,12801548288,-19517683712,-26128717824,0,0,0,91754823680,0,0,0,0,0
-7944940544,-57644199936,12801548288,-19517683712,-26128717824,0,0,0,91754823680,0,0,0,0,0
7944940544,57644199936,-12801548288,19517683712,26128717824,0,0,0,-91754823680,0,0,0,0,0
7944940544,57644199936,-12801548288,19517683712,26128717824,0,0,0,-91754823680,0,0,0,0,0
-7944940544,-57644199936,12801548288,-19517683712,-26128717824,0,0,0,91754823680,0,0,0,0,0
-7944940544,-57644199936,12801548288,-19517683712,-26128717824,0,0,0,91754823680,0,0,0,0,0
0,-1555172864,11995182080,0,0,0,0,0,10660755456,2473084416,0,0,-13926520832,-2976536320
0,-10282889216,79312805888,0,0,0,0,0,70489497600,16352171008,0,0,-92082921472,-19681021952
0,-5216232960,40233250816,0,0,0,0,0,35757424640,8295016448,0,0,-46711189504,-9983652864
0,-3457188352,26665590784,0,0,0,0,0,23699126272,5497729024,0,0,-30959005696,-6616914944
0,-4571728896,35262136320,0,0,0,0,0,31339333632,7270106112,0,0,-40939679744,-8750099456
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-32665503744,251951824896,0,0,0,0,0,223922962432,51945701376,0,0,-292518461440,-62520418304
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73791733760,0,0,0,-19085527040,0,0,55897608192,0,0,286837728,41813639168,35884838912
0,238996832256,0,0,0,-61814247424,0,0,181041299456,0,0,929010624,135426105344,116223893504
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107448459264,0,0,0,-27790516224,0,0,81392746496,0,0,417665632,60885016576,52252065792
0,164966875136,0,0,0,-42667106304,0,0,124963233792,0,0,641246912,93477478400,80223207424
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2031284224,0,0,0,-525372256,0,0,1538707968,0,0,7895856.5,1151014912,987811200
0,44659646464,0,0,0,-11550790656,0,0,33829906432,0,0,173597648,25306118144,21717936128
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,170988224512,-208183066624,0,83031236608,0,26301300736,0,0,214497361920,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,155637776384,-189493460992,0,75577122816,0,23940104192,0,0,195240902656,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,187587608576,-228393287680,0,91091836928,0,28854607872,0,0,235320573952,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100081328128,-121851879424,0,48599117824,0,15394446336,0,0,125547716608,0,0,0
0,0,1707708672,-2079184256,0,829256960,0,262678688,0,0,2142247040,0,0,0
0,0,56957075456,-69346877440,0,27658143744,0,8761101312,0,0,71450198016,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,116235403264,73772236800,0,0,0,0,224425672704,148354318336,0,-2140663680,139957174272,0,236527599616
0,41873858560,26576484352,0,0,0,0,80849461248,53444714496,0,-771175104,50419642368,0,85209186304
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10309180416,6543026688,0,0,0,0,19904821248,13157879808,0,-189860288,12413118464,0,20978167808
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95412338688,60556263424,0,0,0,0,184220794880,121777291264,0,-1757173120,114884468736,0,194154725376
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93289865216,59209175040,0,0,0,0,180122746880,119068319744,0,-1718084352,112328826880,0,189835689984
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
64981393408,-24835452928,-5587075584,37936361472,50527510528,42202509312,0,39391604736,417433920,0,16214764544,10912091136,0,0
